sentence	bias_score	assertive_verb_count	assertive_verb_prop	bias_count	bias_prop	coherence_marker_count	coherence_marker_prop	degree_modifier_count	degree_modifier_prop	factive_verb_count	factive_verb_prop	flesch-kincaid_grade_level	hedge_word_count	hedge_word_prop	implicative_verb_count	implicative_verb_prop	liwc_3rd_person_pronoum_count	liwc_3rd_person_pronoun_prop	liwc_achievement_word_count	liwc_achievement_word_prop	liwc_adverb_count	liwc_adverb_prop	liwc_auxiliary_verb_count	liwc_auxiliary_verb_prop	liwc_causation_word_count	liwc_causation_word_prop	liwc_certainty_word_count	liwc_certainty_word_prop	liwc_conjunction_count	liwc_conjunction_prop	liwc_discrepency_word_count	liwc_discrepency_word_prop	liwc_preposition_count	liwc_preposition_prop	liwc_tentative_word_count	liwc_tentative_word_prop	liwc_work_word_count	liwc_work_word_prop	modality	mood	opinion_count	opinion_prop	subjective_strong_count	subjective_strong_prop	subjective_weak_count	subjective_weak_prop	subjectivity_score	unique_word_count	vader_composite_sentiment	word_count
the main problem with live migration is changing data . how are you going to add that data to a new filesystem while also keeping it in sync with the old one ? it just can't be done . best you can do is a freeze on the current fs which will allow read but refuse writes , then copy it over , remount new one over old one and continue . do note , that depending on the amount of data there will be a long time of freeze where no new data can be wr **unknown** . not sure how sun did it , but they did live migration for zfs ufs->zfs initial googling shows that zfs is an upgrade of ufs , so they only added a few things to it . they didn't touch the data . zfs isn't an upgrade of ufs ... it 's a completely new fs	-0.3366065209	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	3	0.0205	1	0.0068	9	0.0616	18	0.1233	4	0.0274	1	0.0068	9	0.0616	0	0	15	0.1027	1	0.0068	1	0.0068	0.4038	conditional	0	0	0	0	0	0	0.4259	86	-0.8492	146
well , yes . but then , i'd have to actually do research to explain the rules definitively ... not entirely sure which buildd 's have hacked around the problem and which have not ... sawfish is written in **unknown** , so i'm sure you could work something out why not just **unknown** **unknown** ? need to sync apache2 anyway subversion needs fixes from a2 , so that should be fixed . and i'd prefer to keep python and php in sync whilst we still can i _had_ ddr ram , so i didn't buy more than the minimum when i bought the box . sadly , that'd be registered vs unregistered or some such - my ddr was no good in the box ... eh ? we don't want the defaults < user > timeout=0 bit from base config that 's not what was actually done . see - fat pipes just make you want **unknown** ... interesting don ' there 's a dfference ? according to base-config yes bog standard install	-0.344268692	0	0	0	0	2	0.0123	0	0	0	0	5.6	0	0	0	0	0	0	0	0	13	0.0802	15	0.0926	2	0.0123	0	0	10	0.0617	6	0.037	13	0.0802	2	0.0123	0	0	0.4313	conditional	0	0	0	0	0	0	0.5424	110	-0.7901	162
"no suggestions ? links ? plrase restate your question sorry i have no idea what that is you can disable luks password prompt at boot by adding "" **unknown** "" kernel flag to grub . conf yah !! where , grub . cfg ? syntax please . thanks whats the syntax for **unknown** ? where to put in grub file it doesn't say can you reformat the disk ?"	-0.3461937844	0	0	0	0	1	0.0167	0	0	0	0	7.2	0	0	0	0	0	0	0	0	2	0.0333	6	0.1	0	0	0	0	0	0	0	0	6	0.1	0	0	0	0	0.0962	indicative	0	0	0	0	0	0	0.6	49	0.4667	60
when i find a network connection for the c3 , i'll get you its dsdt **unknown** ? \o/ ubuntu heh your job is to entertain me so i don't fall asleep at 2pm and totally destroy my migration to **unknown** what specifically from d-bus do you need ? we can probably backport it rock um , i've not had any problems with the **unknown** patch ( default warty kernel ) for suspend-to-disk oh , yeah , i was supposed to tell you what was needed from cvs dbus for beagle ... if you wanted a backport , yeah ) the **unknown** . cs stuff in the mono directory ok , i'll check it out basically , everything trow has added since the end of august ' k 16 million ? if i think big all the time , i am disappointed all the time . as a result , i am used to disappointment and rarely feel unhappy . your **unknown** disagrees with you anger does not imply unhappiness fair enough this is , uh , not strictly true hey man , did you *feel* how hot that thing got ? i've got the craptop ready and waiting for via driver updates ... at the moment , as fabbione alluded to , you get to pick which half of the deployed via userbase you want to screw yay ! yeah , i think it totally screwed dfp users also obnoxious **unknown** **unknown** ^^ hm , i thought fglrx used dri	-0.3482735362	0	0	0	0	2	0.0087	0	0	0	0	7.2	0	0	0	0	0	0	0	0	9	0.0391	13	0.0565	4	0.0174	5	0.0217	11	0.0478	6	0.0261	24	0.1043	5	0.0217	0	0	0.369	imperative	0	0	0	0	0	0	0.5917	153	-0.656	230
not too long then check if my house is on fire on the way through -- it 's by the trainline on the way out we need depends in init scripts :p bonjour , a va ? trs bien merci :) et toi ? on parle franais aujourd'hui ? :) yeah schemas in /etc is a bad idea , will be fixed but not for warty oi , bitch ! :p weird , needed to nuke ~/ . **unknown** to get my icons and cursor theme again have you kept the faulty one ? **unknown** 2.0 **unknown** . desktop has **unknown** . png have you started the session with gdm ? gtkhtml 3.2 conflicts with gtkhtml 3.1 are you really sure you've fixed the gnome-settings-daemon problem ? nautilus is currently refusing to respond to a background change notification which problem ? well , nautilus wasn't reacting to any changes in the background ( from the properties ) dialog until it was killed and respawned	-0.3557180365	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0.0268	11	0.0738	3	0.0201	0	0	6	0.0403	3	0.0201	19	0.1275	3	0.0201	0	0	0.65	conditional	0	0	0	0	0	0	0.677	107	-0.976	149
haha our elections here have degenerated into making up stuff about the other party and ridiculous personal attacks and that 's new how ? perhaps i'm looking at history through rose tinted glasses :/	-0.3589338828	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	4	0.1212	1	0.0303	2	0.0606	0	0	3	0.0909	0	0	4	0.1212	1	0.0303	0	0	0.3	indicative	0	0	0	0	0	0	0.6256	32	-0.2732	33
hey all i don't have any dvds at the moment can i load an external hdd with ubuntu then use that to install it ? it is a 1tb fantom hdd do i need to format the hdd in any special way , or can i just throw the iso on there as any other file ? tj : is that possible to do with this hardrive ? a hard drive is hard drive isn't it ? i have 11.10 on it right now no usb thumb ? nope http://ubuntuforums.org/showthread.php?t=1549847 no problem you can boot the iso from grub	-0.3590510238	0	0	0	0	1	0.0104	0	0	0	0	3.6	0	0	0	0	0	0	0	0	3	0.0313	12	0.125	1	0.0104	1	0.0104	3	0.0313	1	0.0104	11	0.1146	4	0.0417	0	0	0.1	imperative	0	0	0	0	0	0	0.5236	63	-0.2964	96
anyone able to help with repairing a broken ubuntu install ? what is the problem ? uninstalled nvidia drivers , rebooted , now the system immediately enters into powersave mode for the monitor after entering a passphrase i've tried booting into recovery mode through grub , makes no difference while i will admit that nvidia drivers are not my specialty , maybe either adding a user that is in a different group or upgrading the kernel would help ?	-0.3599924187	0	0	0	0	1	0.0137	0	0	0	0	13.8	0	0	0	0	0	0	1	0.0137	3	0.0411	5	0.0685	1	0.0137	0	0	2	0.0274	1	0.0137	7	0.0959	2	0.0274	0	0	0.0577	indicative	0	0	0	0	0	0	0.5417	59	-0.327	73
are the ext4 drivers stable ? i am not sure but the last time i checked , it wasn't there have been numerous reports of data loss or corruption you sound like it 's updating to skynet . )	-0.3606739287	0	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	1	0.0278	5	0.1389	0	0	0	0	2	0.0556	0	0	2	0.0556	1	0.0278	0	0	0.0625	indicative	0	0	0	0	0	0	0.4639	33	0.1076	36
my battery status applet has died :[ anyone want a bug report ? well , yes . bugzilla does oh you got it plugged in ? cool .	-0.3618090153	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0.0435	2	0.087	0	0	0	0	0	0	1	0.0435	1	0.0435	0	0	0	0	0	indicative	0	0	0	0	0	0	0.825	23	-0.1431	23
does anyone have a mac and ubuntu machine ? yes which are you using now ? which what ? which computer ? a macbook pro you are using on irc ? i'm not using it at this moment , no is it worth it if you hate windows and hatee command lines ? to use a mac . what ? which computer do you spend more time configuring the mac or linux ? on my mac i normally use mac os , as that 's one of there reasons i bought a maciej_w up to you	-0.3741946329	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	2	0.0235	6	0.0706	5	0.0588	0	0	5	0.0588	1	0.0118	8	0.0941	2	0.0235	0	0	0.3571	indicative	0	0	0	0	0	0	0.5375	58	-0.504	85
"i know i'm probably doing something stupid here , but i can't figure out how to install ubuntu to sdb . all the installer shows is sda . gparted can see sdb any ideas ? use the ' somthign **unknown** ' option and make your partitions on sdb as you want . ie : sdb1 = / sdb2 = /home/ sdb3 = swap . yeah when i choose "" something else "" i'm not seeing sdb in there either . i'm not sure why you can partion the hd with gparted from the live cd , then start the installer .. perhaps . thats how i tend to do it . the installers partion manager tool is a bit . annoying . i also noticed the installer did not have a ' install to a specific drive using the whold drive ' option .. sort of annoying it will automate other things .. but not a fairly common case of a seperate hd just for linux ."	-0.4023952381	0	0	0	0	0	0	1	0.0065	0	0	4	1	0.0065	0	0	0	0	0	0	9	0.0588	10	0.0654	6	0.0392	1	0.0065	9	0.0588	1	0.0065	13	0.085	7	0.0458	0	0	0.3345	conditional	0	0	0	0	0	0	0.6789	102	-0.8173	153
"is there any way to set up ubuntu over an existing sid installation ? i've used the ubuntu apt sources over an existing sid install with no problems . i would assume however , that the devs don't care for bug reports that end up as a result however yeah , i could see that i've "" upgraded "" to ubuntu packages from existing sid and experimental packages on a box before . yeah , that 's the amd64 iso you want . hmm , curious yeah , totally odd , i wouldn't expect that to totally freeze a machine . i have been having a lot of trouble with my centrino laptop - power management does not like the ipw2200 at _all_ - will breezy ( despite the disclaimer of the topic -) ) potentially fix some of those ? sometimes you have to put ipw2200 in the list in the acpi file to restart it on wake up ."	-0.4054580123	0	0	0	0	1	0.0066	0	0	0	0	8.7	0	0	0	0	0	0	0	0	5	0.0329	11	0.0724	1	0.0066	2	0.0132	4	0.0263	4	0.0263	25	0.1645	4	0.0263	0	0	0.2317	conditional	0	0	0	0	0	0	0.6571	99	-0.6806	152
you just click userpreferences and create one ... i can't access the wiki at all - it throws http auth at me unless nat gets distracted by something shinier < g >	-0.4190071457	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	1	0.0303	0	0	0	0	1	0.0303	2	0.0606	0	0	4	0.1212	0	0	0	0	0.3214	imperative	0	0	0	0	0	0	0	32	-0.0772	33
talking of which ... hal doesn't work on warty starts then exits trying to figure out why atm i have the same problem though , i installed debian 's **unknown** 2.6 . 8 and it seems to work , go figure what wifi card have you got in that thinkpad of yours ? madwifi oh , i know this bug its fixed now upstream i made a patch for it one time a while back let me get the patch **unknown** no , the code was removed upstream a few days after my patch they decided to roll back the wifi stuff we could always get the newest dbus and hal ( which may not actually be a bad idea ) with english becoming such a universal language , we should just switch everyone to est as well ) ( jk !!! ) ok , from hal-device-manager 's stdout i get : check out hal-device-manager -- does it have the right properties of something mountable ? how do i tell ? block . **unknown** , block . **unknown** , info . capabilities = *block volume* that may be the problem , perhaps hal isn't aware of your devices	-0.4213042314	0	0	0	0	2	0.0111	0	0	0	0	9.1	0	0	0	0	1	0.0056	1	0.0056	10	0.0556	16	0.0889	3	0.0167	1	0.0056	7	0.0389	2	0.0111	17	0.0944	4	0.0222	0	0	0.3155	conditional	0	0	0	0	0	0	0.3604	126	-0.7761	180
"also , another thing : the exchange plugin is uggly when you don't have an exchange server :-( ( a whole blank page ) dupe bug ! ) soryr but i don't understand . what means "" dupe "" ?"	-0.4218607304	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	2	0.0526	4	0.1053	0	0	0	0	3	0.0789	0	0	0	0	0	0	0	0	0.75	indicative	0	0	0	0	0	0	0.4667	31	-0.722	38
"aes : your blog entry was a little confusing i'd say 90% of packages are in universe , so no extra repositories would be needed no need for pinning etc probably , yes :) add "" deb **unknown** warty universe "" np i only discovered it when i moaned about the lack of xemacs :) xemacs being broken ? i'm sure it is xemacs21 should be there soon its all in apart from **unknown** we can't build **unknown** ( source for **unknown** ) because **unknown** isn't built . sigh . it was more the people that were scary - the actual models aren't so scary bug **unknown** cdrecord , or groisofs ? probably growisofs as i was writing to a dvd-rw lets blame railtrack"	-0.4221592764	0	0	0	0	0	0	0	0	0	0	11.5	0	0	0	0	0	0	0	0	9	0.0738	13	0.1066	1	0.0082	1	0.0082	6	0.0492	4	0.0328	10	0.082	3	0.0246	0	0	0.25	conditional	0	0	0	0	0	0	0.6573	89	-0.8391	122
or use do-release-upgrade in a terminal and see what it return it will break things horribly . you can downgrade os once the upgrade process has started *can't downgrade ikonia tnx for the warning , glad nothing irreversible happened	-0.4321922832	0	0	0	0	0	0	0	0	0	0	10.3	0	0	0	0	0	0	0	0	0	0	3	0.0789	1	0.0263	0	0	2	0.0526	0	0	2	0.0526	1	0.0263	0	0	0.3214	imperative	0	0	0	0	0	0	1	35	-0.4628	38
heh , libtiff would it be possible to separate warty-changes and universe changes ? the w-b stuff is all the same place , so somehow i kinda doubt it ... are there **unknown** on **unknown** the changelog said ' goswin ' changelog of ?	-0.4427962667	0	0	0	0	1	0.0263	0	0	0	0	6.8	0	0	0	0	0	0	0	0	3	0.0789	4	0.1053	1	0.0263	1	0.0263	2	0.0526	1	0.0263	3	0.0789	2	0.0526	0	0	-0.175	indicative	0	0	0	0	0	0	0.5813	33	-0.5316	38
"i'm having trouble installing 12.04 as a dual boot on my 64bit machine . can anyone help ? what 's the problem ? any other details you can tell ? what else do you need ? i'm using a vustom built desktop with 8gb of ram a quad core processor and it 's just hanging on select time zone . i click continue and it just sits there with the busy icon for the mouse . the other os is windows ? yeah it 's a dual boot with win7 did you ever have a dual boot on that system ? a long time ago but i had to do a fresh install of windows because the updates corrupted my system . so i formatted everything and started new . mm .. so the answer is no , well , that 's a very nasty stage to be stuck at , so , ubuntu copies the files ok , but never starts installing , correct ? that 's correct . i click continue before it finishes copying and just gets stuck with the busy icon for the mouse even though the copying continues . after it copies though it just sits and sits and sits . nasty stuff , mm .. anything in your bios that can prevent dual boot ? not that i can think of , i was doing it just fine like 6 months ago . everything is the same as it was then . ok , can't nail this one directly , here 's what i would have gone for , had it been my problem : 1 . is the media ok ? 2 . bios settings 3 . is the hard drive write proteced in any way also , is you hd partitoned , or you're going for dual boot on the same partitions witn w7 ? well the disc i just finished downloading the iso from torrent linked from the ubuntu site . i haven't changed anything in the bios since i last dual booted besides some clock frequencies . as for the hdd i've done a dual boot partition several times before so as far as i can tell it 's not write protected it 's just being a pain in the ass . maybe i should try writing the file to a disc at a slower speed ? maybe , i guess anything goes at this stage , i have my share of bad luck in the past with installs , and i learned that it reaaly depends on *excactly* where the install gets stuck to know - what 's causing it . and getting stuck after making the partition and copying files isn't one you're used too ? :p also , i'm not sure if ubuntu keeps an install log anywhere , that would have been a dead giveaway to your problem . well , yes , happend , it was bad media . i'll just try writing the disc at a slower rate i guess . it 's still stuck on that screen so i'll reset , reformat , and try to reinstall . sucks that you use windows , if you have a machine that you can try and use this media on , you could see if the media is bad . also , if you're going the "" bad media "" router , did you verify the md5 on this download ? route=router i didn't verify unfortunately but i figured getting a torrent right from the ubuntu dl page i wouldn't need too > . <"	-0.4569437578	0	0	0	0	2	0.0037	0	0	0	0	4	0	0	0	0	0	0	4	0.0074	33	0.0611	42	0.0778	9	0.0167	3	0.0056	36	0.0667	12	0.0222	51	0.0944	18	0.0333	2	0.0037	0.1721	conditional	0	0	0	0	0	0	0.5064	238	-0.9925	540
