sentences,bias,subjectivity,vader,flesch-kincaid
what's it like being a superhero?  it must be frightfully exciting..how did you guys all get together? we met on the internet. the captain put out a cryptic message calling for a new order of crimefighters. we don't even know each other's true identities...,0.18272849228,0.4932,0.4515,4.8
oh -- ...oh did that hurt? no -- it feels wonderful.  i've held that axe up for ages.  oh --- oh goodness!  how did you ever get like this? oh -- well about a year ago -- i was chopping that tree -- minding my own business -- when suddenly it started to rain....,0.02586356494,0.8333,0.7142,1.3
i'm sorry i was in no condition to receive you when you called on me last night. it doesn't matter.,-0.17262151355,0.5333,-0.3765,2.5
something's screwy here. so you see?  we're friends now guys.  aren't we buzz?  you bet.  gimme a hug.,0.04830484244,0.0,0.6322,0.9
please wait!... surely he would have found a way! if there was so much at stake -- spock would have found a way! yes... but -- how...? sarek!... what if he melded with someone else?!,1.00846180137,0.5444,0.6283,2.9
virtucon alone makes over nine billion dollars a year. oh really?  one-hundred billion dollars.  ok make it happen. anything else?,0.10876072017,0.35,0.1431,8.0
i'm not hungry. then i can't help you.,-0.66555144623,0.0,-0.3089,-2.2
it can't be. are we truly in hell? come on.,-0.53190556303,0.0,-0.4019,0.5
i won't be here when you get back but i'll be in touch.  and thanks. for what? you saved my life. <u>heart attacks happen</u>.,-0.02361424467,0.1,0.5719,1.7
oh god it's soft -- it's moving! willie!,-0.03219255591,0.35,0.3987,-1.1
you don't know what you done taylor. <u>if</u> your friend from san diego was up here and thought for <u>one</u> out of <u>two fucken seconds</u> she was a danger to him he'da taken her out weeks ago ..,0.04283439577,0.0,-0.0516,5.6
you askin' as a reverend or a captain sam? i'm askin' as a ranger of the sovereign state of texas. got a warrant? you fit a lot of descriptions. i figger a man's only good for one oath at a time...i took mine to the confederate states of america...  so did you reverend...,0.22996712937,0.6667,0.6966,3.7
yeah i've seen him. what did he buy? i don't remember.  we get a lot of people in here. could it have been this?,0.99636305858,0.0,0.3736,-1.0
too hot tor those two?  i can't believe it. is there something i don't know about?,-0.5868604582,0.85,0.0,1.7
i can't give you a lift back tonight. don't worry.,-0.43951122116,0.0,0.3412,2.5
are you all right? oh yeah.,0.0612072072,0.5357,0.296,-0.3
i'm right with you man.  he's got the heart of a lion.  hey how 'bout the first game of the series? yeah.  it was all over after buford nailed seaver's first pitch outta the park.,0.61248757062,0.4006,0.296,0.5
i don't. i don't know him. dick can't be dead. who told you he was dead?,0.55681311707,0.4,0.862,-3.0
you were very different yesterday. yesterday -- yes -- that was yesterday.,-0.03107991367,0.78,0.4019,7.6
'joe black'.  won fifteen and lost two for the brooklyn dodgers in 1952. yes? you bet.  i'm king of my rotisserie league. are you?,0.55613610469,0.4333,0.6662,3.3
miles. i have a very good relationship with all the salesmen. i can return everything. can you marylin? can you return the trust? can you return the hopes? the dreams? can you just...  send it all back for store credit? miles? you're scaring me. i'm sorry darling. i love it. it's chic and timeless and elegant and eclectic and. it's you marylin. it is you.,0.00957961098,0.676,0.9765,2.9
do you love me? do you love me? i asked first. sometimes i think i do. and sometimes you think you don't?! well get away then!,0.46801516227,0.5111,0.8661,0.1
chip!! god mom!  what's the matter? time to get up that's all. you'll be late for work. you scared me.,-0.40515611883,0.6,-0.3769,-1.8
john.  please.  listen to me -- i'm not getting halo'd. you can't run -- everybody runs.,-0.25384539976,0.0,0.3182,3.7
if you knew those fucking kids. they're nuts. especially that tommy. what am i going to do with them? but i'm worried. i'm hearing all kinds of things. paulie.  you know me all my life.  i've always done the right thing. you think that matters?  you think they give a shit about anything? the little bastards. but it isn't right paulie. that tommy he's making trouble for me all over town.  i can't go here.  i can't go there. you?  you think you're the only one?  i've talked to them a million times but they don't listen. but paulie please. someday they'll get what's coming to them. that's the only way they'll stop. paulie i swear i'm afraid. the guy's nuts. what do i have to do? whatever i gotta do i'll do. what can i do? if i could do something don't you think i would?,-0.02839767496,0.7271,-0.9732,0.5
you know hildy he's not a bad fellow. you're so nice bruce you think everybody else is. oh he's not the man for you. i can see that. but i sort of like him. got a lot of charm. he comes by it naturally. his grandfather was a snake. if anybody had told me i'd be sitting at lunch with him -- but he swept me right off my feet. that's what he did to me. swept me right off my feet -- and left me lying on the floor.,0.82422626673,0.523,0.6116,0.5
mr. martins... not when i get interested.,-0.27822557123,0.5,-0.3089,2.5
oh man.  and i was gettin' short too!  four more weeks and out. now i'm gonna buy it on this fuckin' rock.  it ain't half fair man! hudson give us a break.,-0.17060484949,0.4667,-0.3707,-0.3
yes. who is this? cici. who's this? someone who wants to talk to you. ted? where are you? are you drinking? hold on.,-0.24432830383,0.1,0.5661,0.5
hey look out somebody's likely to see us! oh is that so?,-0.222464275,1.0,0.0,2.1
you don't tell me things joel. i'm an open book. i tell you everything. every damn embarrassing thing. you don't trust me. no it isn't that. i want to know you. i just don't have anything very interesting about my life. joel you're a liar.,-0.49506223929,0.575,-0.7679,1.7
the kitchen. very nice.,0.12358471278,1.0,0.4754,2.5
will you take me home now? i'm sorry i took you in there. i think i'd better go home now please. but elaine -- where is the car? i just want to tell you something.,0.1829732036,0.75,0.504,0.9
get me marylin rexroth doyle. what...? she owes me a meal. i'd stay away from her miles. i know you would wrigley. but would kramer?,0.52319589848,0.0,0.0,0.5
they've taken my mind my memories... what?  who has? is that your idea of a joke?  i don't remember...  take my advice bumstead.  get off this case.  now. what is going on?,0.03715410989,0.0,0.4871,1.7
the voltage looks fine. then check the connections.,-0.10048097339,0.5,0.2023,3.7
you get rid of her. don't mention me.,0.88654373179,0.0,0.0,-3.4
what do you feel like singing bob? no way.,-0.40219558096,0.0,0.0772,0.9
i'm afraid we're not having much luck obtaining funds for the expedition. how awful.  what will you do? a more modest expedition or even wait a year.  remind our families we still exist.,-0.26987179123,0.7,-0.6684,4.1
you okay? yeah i guess so. really? yeah. i see you're right. c'mon let's party.,0.2691639361,0.4119,0.8105,-0.7
good woman.  i trained her right. daddy she's younger than me. my game is still strong.  no viagra for me don't need no chemicals. just my tonic.,0.51604120429,0.4538,0.4215,0.5
they're like some kind of tribe. got their own language.  you can't just walk up to these guys.  you've got to get out there.  learn some moves.  get into their head.  pick up the speech. angelo this stuff is for little rubber people who don't shave yet. it's all balance right?  and coordination.  how hard can it be?,-0.12670588037,0.6955,0.3527,0.5
it's nice to see you. it's nice to see you.,0.06589381156,1.0,0.6808,-0.7
listen they only respond to vibration right?  couldn't we... distract them somehow? yeah good!  something to keep them busy.  we need a decoy.,1.83714499614,0.6089,0.7677,2.9
nyah! billy make sure nyah's not followed.,-0.03862501886,0.8889,0.3802,4.8
wannabes. kirsten transitioned last year. her dad sold a car to leonardo di caprio's uncle and before he picked it up her dad let us all sit in it and take pictures.,0.74199982882,0.0667,0.0,7.2
yes you're right i don't understand. look...my daughter ... she's going to die...unless you can help me.,0.11214516894,0.5357,0.6597,0.5
one of these cities is the place you seek. the teller of truths will take you there. but the city of lies is dark and bleak. and death is certain if you enter beware. i am the liar.  where should i take you? i am the truth teller.  where should i take you?,-0.22855452038,0.6571,-0.8541,0.9
